Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (18.3C)|Hazard|Difference,%,385.8105969,45.8174612,57.46481404,66.14941801,66.14941801,61.80711603,55.29366305,50.38311799,48.55685527,45.8174612,44.90432985,43.07806713,42.16493578,41.25180442,40.33867306,40.33867306,39.42554171
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (18.3C)|Hazard|Difference|Land area weighted,%,400.0344659,46.63447603,58.64995205,67.64188288,67.64188288,63.14591747,56.40196935,51.33417016,49.45429251,46.63447603,45.6945372,43.81465954,42.87472072,41.93478189,40.99484306,40.99484306,40.05490424
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (18.3C)|Hazard|Difference|Population weighted,%,1243.959115,120.3129551,155.485968,182.1809703,180.8726169,165.6317022,143.8298848,128.1150626,121.918903,113.0024843,109.3523475,103.0116299,99.29088117,95.73165573,92.23275646,91.31969596,88.03066858
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (18.3C)|Hazard|Risk score,risk score,4.823488413,5.021317977,5.215352149,5.23857526,5.23857526,5.226963705,5.209546372,5.135332113,5.089726459,5.021317977,4.99851515,4.952909496,4.930106669,4.907303842,4.884501015,4.884501015,4.861698188
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (18.3C)|Hazard|Risk score|Land area weighted,risk score,4.813751026,5.012775881,5.206194241,5.229008812,5.229008812,5.217601527,5.200490599,5.126532803,5.081030034,5.012775881,4.990024496,4.944521727,4.921770343,4.899018959,4.876267574,4.876267574,4.85351619
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (18.3C)|Hazard|Risk score|Population weighted,risk score,4.673264571,4.857682375,5.045236132,5.07768361,5.088586773,5.088268528,5.082792279,5.02426129,4.991764371,4.937641514,4.925172979,4.891037296,4.877745823,4.863256066,4.848766578,4.853942882,4.838257688
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Exposure|Land area,km2,29019975.12,29514697.86,29873143.8,29904432.46,29904432.46,29888788.13,29865321.63,29728948.87,29643248.46,29514697.86,29471847.66,29386147.26,29343297.06,29300446.86,29257596.66,29257596.66,29214746.45
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Exposure|Land area|%,%,94.00700287,95.60960254,96.77074855,96.8721047,96.8721047,96.82142662,96.74540951,96.303645,96.02602802,95.60960254,95.47079405,95.19317707,95.05436858,94.91556008,94.77675159,94.77675159,94.6379431
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Exposure|Population,people,1163773874,1362232925,1549486113,1721410058,1892295062,2063936703,2235196148,2379047548,2527291148,2647779578,2778330522,2876020834,2978987919,3050549386,3122073568,3167138238,3206663624
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Exposure|Population|%,%,86.79374217,90.04987153,91.99833987,92.11168539,92.16334544,92.20137462,92.22799914,91.70048733,91.40675232,90.95343405,90.88276005,90.65172942,90.60604316,90.55046023,90.5017122,90.59552691,90.53295236
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Absolute,CDD/yr,1185.8094,1076.262013,1102.162073,1113.516346,1113.516346,1107.83921,1099.323505,1088.901341,1083.84561,1076.262013,1073.734148,1068.678417,1066.150552,1063.622686,1061.094821,1061.094821,1058.566956
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Absolute|Land area weighted,CDD/yr,1183.693788,1073.809159,1099.757125,1111.146659,1111.146659,1105.451892,1096.909742,1086.467408,1081.404109,1073.809159,1071.277509,1066.214209,1063.682559,1061.150909,1058.61926,1058.61926,1056.08761
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Absolute|Population weighted,CDD/yr,881.0282288,795.0387228,821.2449511,836.8760753,843.205573,845.0101559,844.362891,841.7879703,843.6504516,843.2674918,847.0967165,848.5969612,852.2154941,855.3674995,858.5016829,863.0935483,865.4938632
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Difference,%,13215.87338,488.1656764,660.1901527,818.2113061,818.2113061,739.2007294,620.6848644,546.2993637,523.0458888,488.1656764,476.5389389,453.285464,441.6587266,430.0319891,418.4052517,418.4052517,406.7785142
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Difference|Land area weighted,%,13474.01279,496.2082791,672.000279,833.3922612,833.3922612,752.6962701,631.6522835,555.6432846,531.8692824,496.2082791,484.321278,460.5472758,448.6602747,436.7732736,424.8862725,424.8862725,412.9992714
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Difference|Population weighted,%,47733.44706,1700.968762,2452.933361,3150.90223,3202.250728,2901.172384,2420.037643,2109.119056,2020.204,1872.756257,1831.469433,1733.02224,1688.182012,1642.06195,1595.150246,1604.344549,1556.673473
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Risk score,risk score,4.775109368,4.942143237,5.11985775,5.141100643,5.141100643,5.130479196,5.114547027,5.046576404,5.004803137,4.942143237,4.921256604,4.879483337,4.858596704,4.837710071,4.816823437,4.816823437,4.795936804
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Risk score|Land area weighted,risk score,4.758015054,4.924812228,5.101425123,5.122242185,5.122242185,5.111833654,5.096220858,5.028689956,4.987138864,4.924812228,4.904036682,4.862485591,4.841710045,4.820934499,4.800158954,4.800158954,4.779383408
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Cooling degree days (24C)|Hazard|Risk score|Population weighted,risk score,4.305748412,4.456001544,4.628544121,4.657674034,4.666112269,4.665256242,4.659412211,4.60512086,4.575275459,4.526224771,4.515822066,4.48629762,4.476088849,4.464948391,4.453809989,4.460601943,4.448087065
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Exposure|Land area,km2,3423588.072,2802057.924,2921477.392,2951485.353,2951485.353,2936481.373,2913975.402,2867317.604,2841213.732,2802057.924,2789005.988,2762902.116,2749850.18,2736798.244,2723746.308,2723746.308,2710694.372
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Exposure|Land area|%,%,11.09033528,9.076957035,9.463803207,9.561010682,9.561010682,9.512406945,9.439501338,9.288358557,9.203797948,9.076957035,9.034676731,8.950116123,8.907835818,8.865555514,8.82327521,8.82327521,8.780994905
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Exposure|Population,people,238334438.4,225958785.8,263222691.3,301467034.3,335547236.4,368976089.2,400175325,428574982.7,459436969.6,484985921.4,513618110.4,535495215.6,559074958.4,576504062,593756548.6,606201251.2,616199794
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Exposure|Population|%,%,17.77487728,14.91890921,15.62843991,16.10917523,16.34267112,16.46349517,16.51191532,16.50507612,16.61685925,16.64989199,16.80110812,16.87237493,17.00428843,17.1089817,17.21163294,17.33885667,17.39701856
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Absolute,mm/day,8.566981996,8.554372644,8.56309588,8.565606187,8.565606187,8.564351033,8.562468303,8.559040196,8.557173175,8.554372644,8.553439134,8.551572113,8.550638603,8.549705093,8.548771582,8.548771582,8.547838072
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Absolute|Land area weighted,mm/day,8.644915477,8.630901684,8.639749046,8.6424043,8.6424043,8.641076673,8.639085232,8.635601518,8.633721584,8.630901684,8.629961717,8.628081783,8.627141817,8.62620185,8.625261883,8.625261883,8.624321916
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Absolute|Population weighted,mm/day,10.18706781,10.20258356,10.25343892,10.29620576,10.33544781,10.369571,10.40255462,10.43078459,10.46118365,10.48692553,10.51540967,10.5374111,10.56082662,10.57883819,10.59678348,10.61083089,10.62319292
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Difference,%,3.497521346,3.467039709,3.628766901,3.66751896,3.66751896,3.64814293,3.619078886,3.556009186,3.520421395,3.467039709,3.449245813,3.413658023,3.395864127,3.378070232,3.360276337,3.360276337,3.342482441
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Difference|Land area weighted,%,3.43351127,3.384521911,3.544766211,3.585717491,3.585717491,3.565241851,3.534528392,3.471877324,3.436935159,3.384521911,3.367050829,3.332108664,3.314637581,3.297166498,3.279695416,3.279695416,3.262224333
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Difference|Population weighted,%,1.589172304,1.447058795,1.584546937,1.651575395,1.670503559,1.665438194,1.646212892,1.605224405,1.590627179,1.558277939,1.556701224,1.537905162,1.534914209,1.530395996,1.525231549,1.536014152,1.528345542
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Risk score,risk score,1.817139711,1.791998471,1.802092315,1.805238488,1.805238488,1.803665402,1.801305772,1.797323945,1.795193755,1.791998471,1.790933376,1.788803186,1.787738091,1.786672997,1.785607902,1.785607902,1.784542807
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Risk score|Land area weighted,risk score,1.836357854,1.809925438,1.820186445,1.823449285,1.823449285,1.821817865,1.819370735,1.81531893,1.813161533,1.809925438,1.808846739,1.806689343,1.805610644,1.804531946,1.803453247,1.803453247,1.802374549
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Precipitation intensity index|Hazard|Risk score|Population weighted,risk score,2.189197313,2.154837339,2.17900482,2.193848506,2.204112339,2.211017568,2.216595524,2.218904113,2.223922546,2.226387397,2.232108553,2.234851722,2.239255302,2.24224587,2.245193505,2.248605237,2.250177457
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Exposure|Land area,km2,26540388.31,27062672.74,27724768.91,27821314.12,27821314.12,27773041.51,27700632.6,27446312.47,27292856.57,27062672.74,26985944.79,26832488.9,26755760.96,26679033.01,26602305.07,26602305.07,26525577.12
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Exposure|Land area|%,%,85.97465539,87.66653809,89.81132547,90.12407302,90.12407302,89.96769925,89.73313858,88.90929659,88.41219319,87.66653809,87.41798639,86.92088299,86.67233128,86.42377958,86.17522788,86.17522788,85.92667618
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Exposure|Population,people,1024478024,1168674643,1336085253,1492960129,1643295688,1791998129,1937911949,2063060610,2194257932,2301665813,2418563481,2507061168,2600514146,2666605149,2732627589,2775504509,2813062142
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Exposure|Population|%,%,76.40511913,77.24366586,79.32799406,79.87610164,80.03594744,80.04187115,79.96154686,79.51202297,79.36164833,79.05754292,79.11431802,79.01744663,79.09474738,79.15089922,79.21257147,79.39162364,79.42049767
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Absolute,consecutive days,143.975112,133.7477143,137.2042865,138.5574751,138.5574751,137.8808808,136.8659893,135.4852004,134.790206,133.7477143,133.400217,132.7052226,132.3577253,132.0102281,131.6627309,131.6627309,131.3152336
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Absolute|Land area weighted,consecutive days,145.4901426,135.1438102,138.6533963,140.0271793,140.0271793,139.3402878,138.3099505,136.9079943,136.2023207,135.1438102,134.7909734,134.0852998,133.732463,133.3796262,133.0267893,133.0267893,132.6739525
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Absolute|Population weighted,consecutive days,146.9053858,139.6741474,143.4349961,145.6734175,146.8263611,147.4727487,147.8257918,147.7634725,148.2743903,148.4465777,149.2255494,149.652944,150.38665,151.0138718,151.6382894,152.4255079,152.8943451
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Difference,%,196.7188449,89.72400896,101.6259079,107.6762202,107.6762202,104.6510641,100.1133299,95.27197323,93.05278752,89.72400896,88.6144161,86.39523039,85.28563754,84.17604469,83.06645183,83.06645183,81.95685898
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Difference|Land area weighted,%,194.9527616,88.12333871,99.89135404,105.8949317,105.8949317,102.8931429,98.39045963,93.60223028,91.41067365,88.12333871,87.0275604,84.83600377,83.74022546,82.64444714,81.54866883,81.54866883,80.45289052
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Difference|Population weighted,%,205.0672851,83.77853383,95.99462328,102.6844706,103.1826914,100.3480337,95.88176501,91.15510169,89.10622624,85.85920065,84.81807571,82.59532888,81.48049758,80.28075565,79.08287192,78.95098324,77.71377316
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Risk score,risk score,3.970346418,3.896564839,4.047305171,4.088270976,4.088270976,4.067788073,4.03706372,3.977975733,3.945411375,3.896564839,3.88028266,3.847718303,3.831436124,3.815153945,3.798871767,3.798871767,3.782589588
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Risk score|Land area weighted,risk score,3.960832499,3.888874271,4.038874877,4.079400851,4.079400851,4.059137864,4.028743383,3.969960282,3.937525878,3.888874271,3.872657068,3.840222664,3.824005461,3.807788259,3.791571057,3.791571057,3.775353854
AIM/Hub-Global 2.4,LIFE-TP-v2,Africa,RIME|Tropical nights|Hazard|Risk score|Population weighted,risk score,3.487109828,3.421205178,3.556768993,3.601036357,3.608404423,3.598294064,3.579265232,3.536989319,3.517584334,3.484783983,3.479105619,3.460204892,3.454811264,3.448404486,3.442061691,3.447487845,3.439666598
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Exposure|Land area,km2,1241899.422,1314599.599,1274016.216,1268971.797,1268971.797,1271494.006,1275277.32,1290811.365,1300326.658,1314599.599,1319357.246,1328872.539,1333630.186,1338387.833,1343145.48,1343145.48,1347903.126
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Exposure|Land area|%,%,3.556649208,3.76485369,3.648627806,3.634181205,3.634181205,3.641404505,3.652239456,3.696727075,3.723977721,3.76485369,3.778479013,3.805729659,3.819354981,3.832980304,3.846605627,3.846605627,3.86023095
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Exposure|Population,people,11520620.91,13351157.21,14151155.11,14910083.27,15683760.63,16271040.82,16871789.39,17295184.12,17687800.56,17796110.6,17850377.55,17707936.74,17537369.58,17271862.89,17006357.38,16664753.28,16351843.42
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Exposure|Population|%,%,0.255456205,0.286547725,0.295015168,0.304465338,0.314222991,0.323267639,0.332573842,0.34186143,0.350548205,0.356575022,0.361543229,0.364789614,0.367486678,0.369768193,0.372076591,0.373305108,0.375192014
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Absolute,days/yr,99.23731155,99.94424834,99.60596145,99.55194413,99.55194413,99.57895279,99.61946578,99.74969944,99.827519,99.94424834,99.98315812,100.0609777,100.0998875,100.1387972,100.177707,100.177707,100.2166168
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Absolute|Land area weighted,days/yr,98.07333981,98.74050564,98.42281343,98.3780955,98.3780955,98.40045446,98.43399291,98.55592236,98.62975567,98.74050564,98.77742229,98.85125561,98.88817226,98.92508892,98.96200557,98.96200557,98.99892223
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Absolute|Population weighted,days/yr,87.98512047,89.27259776,89.97349442,90.84420685,91.69233974,92.44191409,93.18384708,94.00662651,94.81068031,95.55896916,96.25411638,96.84519082,97.40941608,97.90183221,98.39460004,98.79866743,99.23104048
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Difference,%,-1.692103943,-1.200049111,-1.378764337,-1.423494278,-1.423494278,-1.401129307,-1.367581851,-1.297768021,-1.258680457,-1.200049111,-1.180505329,-1.141417766,-1.121873984,-1.102330202,-1.08278642,-1.08278642,-1.063242638
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Difference|Land area weighted,%,-1.411367151,-0.95442984,-1.104405651,-1.14228492,-1.14228492,-1.123345286,-1.094935834,-1.03632745,-1.003568406,-0.95442984,-0.938050318,-0.905291274,-0.888911752,-0.87253223,-0.856152707,-0.856152707,-0.839773185
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Difference|Population weighted,%,0.952885376,1.021333554,0.88980415,0.867488359,0.836306199,0.799902602,0.759692961,0.766797093,0.763824303,0.777082433,0.763383851,0.766696051,0.75644791,0.748420284,0.740528144,0.720218396,0.714049322
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Risk score,risk score,1.694838324,1.695584602,1.693276548,1.69315676,1.69315676,1.693216654,1.693306495,1.694179502,1.694741542,1.695584602,1.695865622,1.696427661,1.696708681,1.696989701,1.697270721,1.697270721,1.697551741
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Risk score|Land area weighted,risk score,1.666307143,1.666313771,1.664547495,1.664542235,1.664542235,1.664544865,1.66454881,1.665211492,1.665652404,1.666313771,1.666534226,1.666975138,1.667195593,1.667416049,1.667636505,1.667636505,1.66785696
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Consecutive dry days|Hazard|Risk score|Population weighted,risk score,1.667356614,1.671455565,1.68290287,1.694504197,1.705390199,1.714564454,1.723531232,1.732986323,1.742552775,1.751143676,1.759523246,1.766235071,1.772835916,1.778451546,1.784074834,1.788811916,1.793692113
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Drought intensity (Runoff)|Exposure|Land area,km2,5689925.869,5508376.178,5695339.145,6205427.347,6205427.347,5950383.246,5567817.095,5465825.47,5482845.753,5508376.178,5516886.32,5533906.604,5542416.745,5550926.887,5559437.029,5559437.029,5567947.171
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Drought intensity (Runoff)|Exposure|Land area|%,%,16.29525707,15.77532079,16.31076003,17.77159073,17.77159073,17.04117538,15.94555236,15.65346072,15.70220475,15.77532079,15.7996928,15.84843683,15.87280884,15.89718085,15.92155287,15.92155287,15.94592488
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Drought intensity (Runoff)|Exposure|Population,people,972700256.9,920272405.2,997279839.6,1182179632,1204905557,1129762876,1011924275,981802648.2,989052595.8,993315496.9,987671547.2,981161957,969619540.7,953839218.7,937893338,915500560.1,897577714.7
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Drought intensity (Runoff)|Exposure|Population|%,%,21.56848302,19.77535223,20.79071832,24.15591016,24.1401942,22.45085618,19.94687916,19.40542037,19.60168031,19.90013293,20.00439258,20.21041518,20.3178853,20.41845433,20.51986488,20.50608324,20.59486392
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Drought intensity (Runoff)|Hazard|Absolute,-,69.00876782,68.06865207,67.73563748,67.77469509,67.77469509,67.75516628,67.72587307,67.84831244,67.9364483,68.06865207,68.11272,68.20085585,68.24492378,68.2889917,68.33305963,68.33305963,68.37712755
AIM/Hub-Global 2.4,LIFE-TP-v2,Asia and the Pacific,RIME|Drought intensity (Runoff)|Hazard|Absolute|Land area weighted,-,76.03594289,74.96242122,74.57708028,74.61153966,74.61153966,74.59430997,74.56846543,74.71081457,74.81145723,74.96242122,75.01274254,75.1133852,75.16370653,75.21402786,75.26434919,75.26434919,75.31467051
